mp_id,mp_x,mp_y,mp_z,descriptor_hex,observations
192,0.216872,-0.009477,0.598292,"c2943fdfeb6e343fbd5b5370fc77286fe7337f20f1cd33ef877252c29240a57f","0;20;21;24;31;41;51;289;294;303"
201,0.139649,0.177805,0.608765,"767413a84b4b3469ad06f92b0e9e2c51fa95ce22582740dcb1b0425f510ae787","0;21;31;41"
202,0.122406,0.182621,0.638341,"90625a8f4e0ded462d22f24aae8a345a6a896ecb41bfc1e194b09a084d186b88","0;20;21;24;31;303"
208,-0.019677,0.184283,0.593066,"4b6884bc68804807aab18049bdba419a81677915024dc3608c34de388800030a","0;20;21;24;31"
217,0.211765,0.182861,0.547880,"f9ff2a0c5bd517f410ecb43d3a94a2b59cf8d462ed0ff08f734125bb633c7e7f","0;21;24"
219,0.223085,0.180991,0.583738,"102152893d29f0472d25fb0b8e8a0694ea8fce0118bbc1d095b41233400c8f8a","0;21;24;303;320"
220,0.161485,0.180000,0.608941,"03e653c14f29e9f66d33f6da0c83bc376a894eee4337a5d11418d26e4f8d63a4","0;20;21;24;31;303"
222,0.161501,0.180149,0.672662,"8214b6998be5b0839f1f0213ccbe254fe513fb9136c513d30d125a039255ad87","0;20;21;41;303;320"
223,0.264175,-0.142697,0.578557,"58717662ab585d45e9f4a5a95f1f4fb7a695fde24c03b0c0f3f90e3f63b6a772","0;20;21;41;294"
225,0.250259,-0.152398,0.573107,"c1d11ffa30cc3935ac592364f497287186117c48c309305dc1b932c01882233b","0;20;21;41;51;294;303;320"
228,0.201963,-0.143688,0.597490,"d7506364221e7e3429c272af5f1f9577b6f57defecd5b5c8b3faca8267b76275","0;20;21;24;31;41;51;294;303;320"
233,0.099260,0.179146,0.636827,"d26852e14f2be8466d22f20a8e8a1598ea8d4ec30cb7c1c294fc9a1365197b8e","0;20;24"
235,0.102383,0.177943,0.672453,"87cdac17b2b2afaf1ed34f90f4f6df69177b331fb2dcaf7f6d067fc4947381e4","0;20;21;24;41"
240,0.084939,-0.049333,0.664687,"58ce5a2c7a8a5a6e3105e0ad2f23225172a1cda42e0b005fb2e7028f32842e0b","0;20;21;24;31;41;294;303;320"
252,0.193429,-0.195378,0.600990,"0fbfc40af8777ada3fd3bde5c86edffcdfcbfeb69f437ff79e5ecffe9ef728d5","0;20;31"
254,0.253563,-0.098365,0.575555,"b5a459ebfc07ebf956317156d553f8207b0a16fbb3f25b37cc8faf64bd8bf1a0","0;20;21;24;31;303;334"
255,0.272895,-0.104561,0.580613,"817291fd6caca81ebebb50749493c14ac70d7f1d8354c24084b87aac8c5803a9","0;20;21;31;58"
261,0.017758,0.176729,0.622784,"feb3ea62935c55d5a37dbd3d0abc5eb6bc9fd5d59e6bb880fb5904ffe306de57","0;20;21;24;31"
266,0.190319,0.002215,0.608768,"85fddd77b42f6fbc7eaa7b44d36389717bde6e6ae1f47d3eecae670469fbc0a0","0;20;21;24;31;41;51;294;303;320"
267,0.226495,-0.173460,0.585191,"d90f47a522026d33348252f6dd2390c366253facf19c05cc242aea802da0a1a0","20;21;24;31;303"
271,-0.015533,-0.079965,0.709805,"f374383039dd9248eae8a90dfedc473094b9dc63cf27fa1f91d1093f48270fd7","0;20;21;24;31;41;303;320"
272,-0.011025,-0.123183,0.705905,"2132f7456adba1587ef866ec52d4c6b4362c623c83f4ef1d0c0861264b8443f5","0;20;21;24;31;41;303;320"
273,-0.022507,-0.011554,0.708866,"89141364657f7153694a66189e1104bd8038522821b4304ed7f900024a0043b3","0;20;21;24;31;41;303"
277,-0.014743,-0.142118,0.711763,"902246a9428b30432c3562b30d820258628dea90029ec55094201a012504af8a","0;20;21;24;31"
278,-0.010932,-0.171627,0.702900,"3820166d095f7048e7a4e608ca904696888cea000cf3d31497f10137620c4e86","0;20;21;24;31;41;303;320"
281,0.151055,-0.110699,0.620675,"42b8961f398930a7be994270e4f24052817b6a1022588a758c325f4a8800030b","0;20;24;31;51"
286,0.226029,-0.031766,0.586561,"27fc4583fca3ead81ff199eed162fda55fc11efea7425dff3c1eaff49cfb1115","0;20;21;24;31;303"
290,0.143244,-0.123292,0.628205,"81a0975b658da0577e1b7054bcd0e4adeb2b221897fc82510418724ada006b8d","0;20;24;31;51;294;303;320"
291,0.031648,-0.049082,0.684134,"01fd914ff0af6ebe7e696844f4720d30956b524e8798597f2e9e272098d3c39d","0;20;21;24;31;41;303;320"
292,0.123593,-0.034004,0.646387,"787d136c18ce4736a08caa093337011000f44dea488bd12df1a9201062b2067a","0;21;24;31;41;320"
298,0.231786,-0.205153,0.590714,"fc4d7bec14464ff83404ee027357217078f41dea6893313ff3eda01030bb7460","0;20;21;31;41;294;303;320"
303,0.232258,-0.155437,0.588402,"4abc9ebab9e510c7bf1d0c39acff6258873be911364992f7cbd71a6b9045af5b","0;20;51;289;303"
